key,0,1,2,3
106,"ui/icon/061000/061411.tex","サブクエスト：レイクランド",True,"サブクエスト：クリスタリウム"
107,"ui/icon/061000/061411.tex","サブクエスト：コルシア島",True,"サブクエスト：ユールモア"
108,"ui/icon/061000/061411.tex","サブクエスト：レイクランド",True,"サブクエスト：レイクランド"
109,"ui/icon/061000/061411.tex","サブクエスト：コルシア島",True,"サブクエスト：コルシア島"
110,"ui/icon/061000/061411.tex","サブクエスト：アム・アレーン",True,"サブクエスト：アム・アレーン"
111,"ui/icon/061000/061411.tex","サブクエスト：イル・メグ",True,"サブクエスト：イル・メグ"
112,"ui/icon/061000/061411.tex","サブクエスト：ラケティカ大森林",True,"サブクエスト：ラケティカ大森林"
113,"ui/icon/061000/061411.tex","サブクエスト：テンペスト",True,"サブクエスト：テンペスト"
114,"ui/icon/061000/061411.tex","サブクエスト：シャーレアン",True,"サブクエスト：オールド・シャーレアン"
115,"ui/icon/061000/061411.tex","サブクエスト：サベネア島",True,"サブクエスト：ラザハン"
116,"ui/icon/061000/061411.tex","サブクエスト：シャーレアン",True,"サブクエスト：ラヴィリンソス"
117,"ui/icon/061000/061411.tex","サブクエスト：サベネア島",True,"サブクエスト：サベネア島"
118,"ui/icon/061000/061411.tex","サブクエスト：ガレマルド",True,"サブクエスト：ガレマルド"
119,"ui/icon/061000/061411.tex","サブクエスト：嘆きの海",True,"サブクエスト：嘆きの海"
120,"ui/icon/061000/061411.tex","サブクエスト：エルピス",True,"サブクエスト：エルピス"
121,"ui/icon/061000/061411.tex","サブクエスト：ウルティマ・トゥーレ",True,"サブクエスト：ウルティマ・トゥーレ"
122,"ui/icon/062000/062301.tex","クラスクエスト：ファイター",True,"剣術士クエスト"
123,"ui/icon/062000/062302.tex","クラスクエスト：ファイター",True,"格闘士クエスト"
124,"ui/icon/062000/062303.tex","クラスクエスト：ファイター",True,"斧術士クエスト"
125,"ui/icon/062000/062304.tex","クラスクエスト：ファイター",True,"槍術士クエスト"
126,"ui/icon/062000/062305.tex","クラスクエスト：ファイター",True,"弓術士クエスト"
127,"ui/icon/062000/062309.tex","クラスクエスト：ファイター",True,"双剣士クエスト"
128,"ui/icon/062000/062306.tex","クラスクエスト：ソーサラー",True,"幻術士クエスト"
129,"ui/icon/062000/062307.tex","クラスクエスト：ソーサラー",True,"呪術士クエスト"
130,"ui/icon/062000/062308.tex","クラスクエスト：ソーサラー",True,"巴術士クエスト"
131,"ui/icon/062000/062310.tex","クラスクエスト：クラフター",True,"木工師クエスト"
132,"ui/icon/062000/062311.tex","クラスクエスト：クラフター",True,"鍛冶師クエスト"
133,"ui/icon/062000/062312.tex","クラスクエスト：クラフター",True,"甲冑師クエスト"
134,"ui/icon/062000/062313.tex","クラスクエスト：クラフター",True,"彫金師クエスト"
135,"ui/icon/062000/062314.tex","クラスクエスト：クラフター",True,"革細工師クエスト"
136,"ui/icon/062000/062315.tex","クラスクエスト：クラフター",True,"裁縫師クエスト"
137,"ui/icon/062000/062316.tex","クラスクエスト：クラフター",True,"錬金術師クエスト"
138,"ui/icon/062000/062317.tex","クラスクエスト：クラフター",True,"調理師クエスト"
139,"ui/icon/062000/062318.tex","クラスクエスト：ギャザラー",True,"採掘師クエスト"
140,"ui/icon/062000/062319.tex","クラスクエスト：ギャザラー",True,"園芸師クエスト"
141,"ui/icon/062000/062320.tex","クラスクエスト：ギャザラー",True,"漁師クエスト"
142,"ui/icon/062000/062401.tex","ジョブクエスト：ファイター",True,"ナイトクエスト"
143,"ui/icon/062000/062402.tex","ジョブクエスト：ファイター",True,"モンククエスト"
144,"ui/icon/062000/062403.tex","ジョブクエスト：ファイター",True,"戦士クエスト"
145,"ui/icon/062000/062404.tex","ジョブクエスト：ファイター",True,"竜騎士クエスト"
146,"ui/icon/062000/062405.tex","ジョブクエスト：ファイター",True,"吟遊詩人クエスト"
147,"ui/icon/062000/062410.tex","ジョブクエスト：ファイター",True,"忍者クエスト"
148,"ui/icon/062000/062406.tex","ジョブクエスト：ソーサラー",True,"白魔道士クエスト"
149,"ui/icon/062000/062407.tex","ジョブクエスト：ソーサラー",True,"黒魔道士クエスト"
150,"ui/icon/062000/062408.tex","ジョブクエスト：ソーサラー",True,"召喚士クエスト"
151,"ui/icon/062000/062409.tex","ジョブクエスト：ソーサラー",True,"学者クエスト"
152,"ui/icon/062000/062412.tex","ジョブクエスト：ファイター",True,"暗黒騎士クエスト"
153,"ui/icon/062000/062411.tex","ジョブクエスト：ファイター",True,"機工士クエスト"
154,"ui/icon/062000/062413.tex","ジョブクエスト：ソーサラー",True,"占星術師クエスト"
155,"ui/icon/062000/062414.tex","ジョブクエスト：ファイター",True,"侍クエスト"
156,"ui/icon/062000/062415.tex","ジョブクエスト：ソーサラー",True,"赤魔道士クエスト"
157,"ui/icon/062000/062417.tex","ジョブクエスト：ファイター",True,"ガンブレイカークエスト"
158,"ui/icon/062000/062418.tex","ジョブクエスト：ファイター",True,"踊り子クエスト"
159,"ui/icon/062000/062420.tex","ジョブクエスト：ソーサラー",True,"賢者クエスト"
160,"ui/icon/062000/062419.tex","ジョブクエスト：ファイター",True,"リーパークエスト"
161,"ui/icon/062000/062416.tex","ジョブクエスト：ソーサラー",True,"青魔道士クエスト"
162,"ui/icon/061000/061411.tex","クラスクエスト：ミーン工芸館取引",True,"錬鉄科クエスト"
163,"ui/icon/061000/061411.tex","クラスクエスト：ミーン工芸館取引",True,"手工科クエスト"
164,"ui/icon/061000/061411.tex","クラスクエスト：ミーン工芸館取引",True,"食薬科クエスト"
165,"ui/icon/061000/061411.tex","クラスクエスト：ミーン工芸館取引",True,"調達科クエスト"
166,"ui/icon/061000/061411.tex","クラスクエスト：ミーン工芸館取引",True,"漁業科クエスト"
167,"ui/icon/061000/061411.tex","クラスクエスト：ミーン工芸館取引",True,"ミーン工芸館エクストラストーリー"
168,"ui/icon/062000/062521.tex","クラスクエスト：魔法大学取引",True,"考古学部クエスト"
169,"ui/icon/062000/062521.tex","クラスクエスト：魔法大学取引",True,"天文学部クエスト"
170,"ui/icon/062000/062521.tex","クラスクエスト：魔法大学取引",True,"医学部クエスト"
171,"ui/icon/062000/062521.tex","クラスクエスト：魔法大学取引",True,"文化学部クエスト"
172,"ui/icon/062000/062521.tex","クラスクエスト：魔法大学取引",True,"エーテル学部クエスト"
173,"ui/icon/062000/062521.tex","クラスクエスト：魔法大学取引",True,"魔法大学エクストラストーリー"
174,"ui/icon/062000/062522.tex","ロールクエスト",True,"TANKロールクエスト"
175,"ui/icon/062000/062522.tex","ロールクエスト",True,"HEALERロールクエスト"
176,"ui/icon/062000/062522.tex","ロールクエスト",True,"ファイター系DPSロールクエスト"
177,"ui/icon/062000/062522.tex","ロールクエスト",True,"ソーサラー系DPSロールクエスト"
178,"ui/icon/062000/062522.tex","ロールクエスト",True,"ロールエクストラストーリー"
179,"ui/icon/062000/062522.tex","ロールクエスト",True,"TANKロールクエスト 暁月編"
180,"ui/icon/062000/062522.tex","ロールクエスト",True,"HEALERロールクエスト 暁月編"
181,"ui/icon/062000/062522.tex","ロールクエスト",True,"近接物理DPSロールクエスト 暁月編"
182,"ui/icon/062000/062522.tex","ロールクエスト",True,"遠隔物理DPSロールクエスト 暁月編"
183,"ui/icon/062000/062522.tex","ロールクエスト",True,"遠隔魔法DPSロールクエスト 暁月編"
184,"ui/icon/062000/062522.tex","ロールクエスト",True,"ロールエクストラストーリー 暁月編"
185,"ui/icon/061000/061401.tex","グランドカンパニークエスト",True,"黒渦団クエスト"
186,"ui/icon/061000/061402.tex","グランドカンパニークエスト",True,"双蛇党クエスト"
187,"ui/icon/061000/061403.tex","グランドカンパニークエスト",True,"不滅隊クエスト"
188,"ui/icon/061000/061411.tex","シーズナルイベント",True,"シーズナルクエスト"
189,"ui/icon/061000/061411.tex","シーズナルイベント",True,"降神祭"
190,"ui/icon/061000/061411.tex","シーズナルイベント",True,"CHS／KO専用"
191,"ui/icon/061000/061411.tex","シーズナルイベント",True,"ヴァレンティオンデー"
192,"ui/icon/061000/061411.tex","シーズナルイベント",True,"ヴァレンティオン＆プリンセスデー"
193,"ui/icon/061000/061411.tex","シーズナルイベント",True,"プリンセスデー"
194,"ui/icon/061000/061411.tex","シーズナルイベント",True,"エッグハント"
195,"ui/icon/061000/061411.tex","シーズナルイベント",True,"ゴールドソーサー・フェスティバル"
196,"ui/icon/061000/061411.tex","シーズナルイベント",True,"紅蓮祭"
197,"ui/icon/061000/061411.tex","シーズナルイベント",True,"新生祭"
198,"ui/icon/061000/061411.tex","シーズナルイベント",True,"守護天節"
199,"ui/icon/061000/061411.tex","シーズナルイベント",True,"星芒祭"
200,"ui/icon/061000/061411.tex","シーズナルイベント",True,"その他シーズナルイベント"
201,"ui/icon/061000/061411.tex","エトセトラクエスト",True,"スペシャルクエスト"
202,"ui/icon/061000/061411.tex","エトセトラクエスト",True,"来訪者クエスト"
203,"ui/icon/062000/062501.tex","リーヴ：傭兵稼業",False,"傭兵リーヴ"
204,"ui/icon/062000/062502.tex","リーヴ：木工師",False,"木工師リーヴ"
205,"ui/icon/062000/062503.tex","リーヴ：鍛冶師",False,"鍛冶師リーヴ"
206,"ui/icon/062000/062504.tex","リーヴ：甲冑師",False,"甲冑師リーヴ"
207,"ui/icon/062000/062505.tex","リーヴ：彫金師",False,"彫金師リーヴ"
208,"ui/icon/062000/062506.tex","リーヴ：革細工師",False,"革細工師リーヴ"
209,"ui/icon/062000/062507.tex","リーヴ：裁縫師",False,"裁縫師リーヴ"
210,"ui/icon/062000/062508.tex","リーヴ：錬金術師",False,"錬金術師リーヴ"
211,"ui/icon/062000/062509.tex","リーヴ：調理師",False,"調理師リーヴ"
212,"ui/icon/062000/062510.tex","リーヴ：採掘師",False,"採掘師リーヴ"
213,"ui/icon/062000/062511.tex","リーヴ：園芸師",False,"園芸師リーヴ"
214,"ui/icon/062000/062512.tex","リーヴ：漁師",False,"漁師リーヴ"
215,,"無効カテゴリ",False,""
216,,"無効カテゴリ",False,""
217,,"無効カテゴリ",False,""
218,,"無効カテゴリ",False,""
219,,"無効カテゴリ",False,""
220,,"無効カテゴリ",False,""
221,,"無効カテゴリ",False,""
222,,"無効カテゴリ",False,""
223,,"無効カテゴリ",False,""
224,,"無効カテゴリ",False,""
225,,"無効カテゴリ",False,""
226,,"無効カテゴリ",False,""
227,,"無効カテゴリ",False,""
228,,"無効カテゴリ",False,""
229,,"無効カテゴリ",False,""
230,,"無効カテゴリ",False,""
231,,"無効カテゴリ",False,""
232,,"無効カテゴリ",False,""
233,,"無効カテゴリ",False,""
234,,"無効カテゴリ",False,""
235,,"無効カテゴリ",False,""
236,,"無効カテゴリ",False,""
237,,"無効カテゴリ",False,""
238,,"無効カテゴリ",False,""
239,,"無効カテゴリ",False,""
240,"ui/icon/062000/062513.tex","グランドカンパニーリーヴ",False,"黒渦団リーヴ"
241,"ui/icon/062000/062514.tex","グランドカンパニーリーヴ",False,"双蛇党リーヴ"
242,"ui/icon/062000/062515.tex","グランドカンパニーリーヴ",False,"不滅隊リーヴ"
243,"ui/icon/061000/061801.tex","コンテンツ：ダンジョン",False,"ダンジョン"
244,"ui/icon/061000/061802.tex","コンテンツ：レイド",False,"レイド"
245,"ui/icon/061000/061804.tex","コンテンツ：討伐・討滅戦",False,"討伐・討滅戦"
246,"ui/icon/061000/061824.tex","コンテンツ：その他",False,"ディープダンジョン"
247,"ui/icon/061000/061833.tex","コンテンツ：その他",False,"禁断の地 エウレカ"
248,"ui/icon/061000/061838.tex","コンテンツ：その他",False,"セイブ・ザ・クイーン"
249,"ui/icon/061000/061846.tex","コンテンツ：その他",False,"ヴァリアント・アナザーダンジョン"
250,"ui/icon/061000/061803.tex","コンテンツ：ダンジョン",False,"ギルドオーダー"
251,,"レガシークエスト",False,"メインクエスト：レガシー"
252,,"レガシークエスト",False,"サブクエスト：レガシー"
253,,"レガシークエスト",False,"クラスクエスト：レガシー"
254,,"レガシークエスト",False,"ジョブクエスト：レガシー"
255,,"レガシークエスト",False,"グランドカンパニークエスト：レガシー"
