key,0,1,2,3,4,5,6
8,8,72608,72508,1,"アギー・グローヴァー","Aggie Glover","17歳。ヒューラン族。ボズヤ管区マルタルヴェ出身。
ボズヤ・レジスタンスの一員。「新生グンヒルドの剣」のひとり。

拳術から剣術、柔術、槍術などあらゆる武術を網羅する武芸の高級百貨店こと「翠（みどり）の一門」の拳術士。

アギーは両親を知らないし、本当の名前もわからない。「アギー」と名付けたのは、寒い冬の日、凍死寸前のところを助けてくれた帝国福祉局の職員だった。
ボズヤの港湾都市マルタルヴェは人口20万人の古都であり、仕事を求めて地方から出稼ぎにくる労働者が多い雑多な街である。そうした街にはホームレスや孤児も多かった。戦争や病気、何かしらの事件により当局に逮捕されたボズヤ人を親に持つ子供……親を失った孤児の多くは下水が流れる地下施設で身を寄り添うように暮らしていた。アギーもそうした「マンホール・ベイビー」の一人であった。
保護された5歳までの記録はない。親と過ごしたであろう生活を思い出すこともできない。そもそもアギーは言葉を話すことすらできなかったという。
福祉局はそんなアギーを武芸の名門「翠の一門」に預けた。アギーはまたたくまに読み書きを覚え、兄弟子たちを相手にめきめきと実力を身につけていった。保護された当時、その瞳は死人のように暗く、生気をほとんど感じられない、まさに生きる屍だったアギー。今では明るく人なつこい性格で一門のムードメーカーとなった。
特に、ブラズとヴェリボルの二人と意気投合したアギーは、ふたりに負けぬよう拳術に励んだ。才能があったのか、それとも努力が実ったのか、16歳にして免許皆伝となった。
レジスタンスに参加後もなにかと沈みがち、荒れがちとなる場の雰囲気をアギーは明るく変えた。彼女は皆のアイドルとなった。そんなアギーが「新生グンヒルドの剣」に選ばれたことをブラズやヴェリボルは喜んだが、バイシャーエンの政治的配慮をアギーは感じていた。だが、それを表に出すような娘ではない。今も、傷を負った負傷兵のため彼女は元気づけようと明るく振る舞っている。
好物はゼフィール。マシュマロに似た甘い菓子である。アギーが唯一、マンホール・ベイビーとして覚えてる記憶がそのゼフィールの味であった……。
"
9,10,72610,72510,3,"エルネイス・ピル・ロングス","Hernais pyr Longus","24歳。ヒューラン族。ランディス州モンファルコーネ出身。
ガレマール帝国第IV軍団「魔獣大隊」所属の伝令長。

獣王ライアンに憧れ「魔獣大隊」に志願した若者。自分が立案した作戦を状況に応じてコロコロと変更するライアンの采配は、どれも奇抜なものであり、士官学校では絶対に学ぶことはない。それ故、中央の将たちはライアンを所詮辺境の者程度と軽んじている。実際、将らしからぬ粗暴な物言いやその姿、人間よりも魔獣を可愛がるその姿勢はまさに「蛮族の将」である。
エルネイスも入隊直後はそうした感想を抱いたものだ。だが、4年前のダルマスカ管区の反乱鎮圧でその感想は真逆のものとなった。たしかに口は悪いが、部下ひとりひとりの名を覚え、その弱点を的確に指摘する。戦場では誰よりも真っ先に敵と対峙し、危険に身を置くことを厭わない。「死ぬ奴は弱いだけ」と口癖のように語るライアンのいうとおり、戦場で死ぬのは腕の立たない臆病者ばかり。彼が人間よりも魔獣を可愛がるのは、兵を死なせぬために魔獣を盾とする……その用兵法があるが故、魔獣の方が死ぬ確率が高い、それ故、死に近い位置にいる魔獣を彼は愛しい恋人のように可愛がるのだ。そう気付いた時、エルネイスはライアンを師と仰ぎ、「魔獣大隊」の所属となった。

以下、モンファルコーネのタウン誌「キュリオス」に掲載されたエルネイスの記事より抜粋。
（記者）あなたは第IV軍団の仲間から「忠犬」と呼ばれているそうですね。揶揄とは思いませんか？
（エルネイス）……連中は羨ましいのさ、このオレのことがね。
（記者）どうしてそう思うのですか？
（エルネイス）たいていの連中は面従腹背だ。大人しく上官の命令に従ってるフリして、内心、どこかで逆らっている。
（記者）軍人なら上官の命令は絶対ですが、彼らも人間ですからね。
（エルネイス）だが、オレは違う。心の底からライアン様を崇拝しているからな。魂の底から彼に寄り添う準備ができているんだ。言わせておけばいい……オレにとっては勲章だ、そう呼ばれることが何よりの幸せ……実に誇りに思う！

（記者）ライアン殿、このようにロングス伝令長は語っていましたが、あなたはどう思いますか？
（ライアン）いやぁ、マジ思い出せなかったのよ、でも今の話で思い出したわ。あの犬っころみたいなガキね。ああいう元気のイイ奴ぁ好きなンだがなぁ……早死にしちゃうんだよなぁ、ああいう奴ってサ。
（記者）…………。
"
10,13,72611,72511,2,"クラリシー・クォ・プリスクス","Clarricie quo Priscus","33歳。エレゼン族。
ガレマール帝国第IV軍団「魔獣大隊」所属の百人隊長。

高慢な物言いなどから外連味が強くキャラの濃いクラリシーだが、それは彼女の表層的な外的側面、いわゆるペルソナである。
クラリシーが第IV軍団の一員となって約10年、獣王ライアンが認める魔獣使い・ビーストテイマーのひとりが彼女である。魔獣を意のままに操る彼女を皆は「魔女」とも呼んだ。噂によると、彼女はこの世のものとは思えぬ不思議な発音で人外の言葉を語り、その言葉で魔獣を使役しているのだという。いやいや、それは彼女のアンチが流した悪意ある噂だと別の者は語る。クラリシーは「魔女」どころか「聖女」。傷ついた兵士や魔獣のために身体を張って戦うその姿は伝説の軍神にして女神であるグラーディアその人だというのだ。事実、彼女が戦場で挙げた武功は数知れない。
どちらの噂も本当かもしれない。仲間のために誰よりもその身をさらし戦う姿はまさに「聖女」、一方、魔獣を操り容赦なく敵を狩るそれは「魔女」そのものに違いない。いずれにしても、彼女の瞳を視た者はその妖艶な眼差しに魅了されるか、恐れを抱き震え上がるかどちらかなのだ……。

彼女の過去を知る者は極めて少ない。
クラリシーは国境をまたいで旅をする流浪の民であるエシュワ族出身である。帝国支配下では定住政策が進められていたが、エシュワ族はそれを拒否。軍団長ガブラスは折衷案として一定期間兵役に就く者を差し出せば今までの生活を続けて良いと提案。エシュワ族はその条件を呑み若い男性数名を差し出した。クラリシーの夫もそのひとりだ。獣王ライアン配下の魔獣大隊の一員として彼女の夫も参加したが初陣であえなくその命を落としてしまう。結婚からわずか数ヶ月後のことであった。ガブラスに代わりライアンが彼女の元を弔問し、死なせたことを謝罪した。未亡人となったクラリシーは夫の代わりに兵役に就くことで一族からこれ以上の男手を奪わぬよう嘆願し、ライアンはそれを承諾した。以来、彼女は「魔女」と「聖女」の仮面を被りつつ、亡き夫の鎮魂と一族の平和のため戦いを続けている……。
"
11,14,72612,72512,5,"サルトヴォアール・クォ・ソラノス","Sartauvoir quo Soranus","61歳。エレゼン族。旧ランディス共和国マントヴァ出身。
ガレマール帝国第IV軍団「術士大隊」所属の上級百人隊長。

ボズヤ侵攻を果たした第IV軍団は初代ソル帝の命に従い、次なる目標である旧ダルマスカ王国へ侵攻するために準備を進めていた。当時の軍団長バッシュ・ヴァン・ガブラスにとってダルマスカの魔術士隊が脅威であった。毒をもって毒を制する……ではないが、ガブラスは似たような魔術士隊を第IV軍団内に構築することで対抗しようと計画した。まず目を付けたのが、旧ランディス共和国で唯一、魔術を武器とする魔術騎士団を有していた都市マントヴァである。帝国はその支配を受け入れた国家の騎士団を解体し帝国軍に組み直すという手法を採っていたが、それは旧ランディス共和国も同じであった。だが、魔術を脅威として認識していた帝国は魔術騎士団を弾圧。所属していた魔術士たちは死を恐れて各地へ逃れた。ガブラスはそうしたマントヴァの魔術士たちを探したのである。

サルトヴォアールもそのひとりであった。マントヴァ近くの小さな農村でその正体を隠して小さな学問所を営んでいたが、第IV軍団に見つかってしまう。サルトヴォアールはオファーを拒否したが、帝国と似て非なるガブラスの思想を知り興味を抱くようになる。長期間をかけてしつこく、だが丁寧に第IV軍団はサルトヴォアールを口説いた。ある日、学問所に見知らぬ武人がいた。帯剣もせず、護衛もいない初老の武人……だが、サルトヴォアールはその魔術をもってしても倒すことはできないとすぐに悟った。その武人こそバッシュ・ヴァン・ガブラスであった。ガブラス本人と直接言葉を交わす機会を得たサルトヴォアールはその価値観や思想に深く感銘し、忠誠を誓った。

あれから三十余年、妖術士アルビレオの参加により第IV軍団の魔術はより高みへと引き上げられたが、その基礎はマントヴァの魔術士たちである。サルトヴォアールはそれを誇りとしつつ柔軟にアルビレオから魔術を学んだ。そして、ノア・ヴァン・ガブラス現軍団長と共に亡きバッシュの遺志を実現しようとしている……。
"
12,15,72613,72513,3,"シシニアス・マル・ヴェリュータス","Sicinius mal Vellutus","42歳。ガレアン族。ガレマール帝国ガレマルド出身。
ガレマール帝国第IV軍団「機械化歩兵大隊」所属の技術士官。

ガレマール帝国・超越技術研究所にて魔導技師長アウルス・マル・アシナに師事し、研究員として活動していた。アラミゴ陥落と共に超越技術研究所は解体され、その研究データは帝都ガレマルドへと送られた。シシニアスにも帝都への帰還命令が下るが、もともと古代アラグ帝国が残した遺物や失われた技術を研究対象としていたことから第IV軍団へ転属を願い出た。第IV軍団が以前から「聖遺物」と呼ばれる古代文明の秘宝を収集しているとの噂を耳にしており、さらに帰還命令と同時に第IV軍団からの誘いがあったためである。軍団長ガブラスと聖遺物探索の責任者であるメネニウスはシシニアスの才を認め、またシシニアスもガブラスの思想に感銘を受け忠誠を誓う。シシニアスは第IV軍団の魔導技師長に就任した。

現在はダルマスカ南のバルナード海に浮かぶリドルアナ大灯台から回収した古代兵器や機構の復活を目的に研究を続けている。すでに「労働」シリーズについてはそのメカニズムの調査を終え、新たな魔導兵器として実戦投入できるところまで準備を進めた。シシニアスはそれら新兵器の実戦投入にあたり、そのデータを集めるために南方ボズヤ戦線に赴いた。研究室に篭もるただの学者ではなく、そのデータを自らの目と耳、手で集めるのは師匠譲りといったところか……。
"
13,9,72609,72509,2,"ロフィー・ピル・ポティトゥス","Llofii pyr Potitus","19歳。ミコッテ族。ダルマスカ管区バルナイン出身。
ガレマール帝国第IV軍団「術士大隊」所属の選抜兵。

ロフィーは脱走兵である。敵前逃亡は重大な軍規違反であり、帝国軍においてはよほどの理由がない限り「死刑」となる。彼女の場合、実験動物である「モノセロス」を奪い逃亡した。「モノセロス」は術士大隊にとって貴重な実験動物であり、それを隠匿しただけでも問題だが、さらに敵前逃亡したとなれば、見つけ次第、即殺処分されてもおかしくない……いや、そうされるべき大重罪だ。ロフィーもそれを重々承知の上、大隊を離れた……それは何故か？
「魔術」の実戦配備に、帝国軍は消極的であった。その術式はエオルゼアなど他国から持ち込まれたものであったとしても、ガレアン族はもとより「魔術慣れ」していない帝国市民・属州民に合わせた調整は必須である。そのため基礎研究から改良まで、まずは動物や魔獣、妖異を実験対象として試験が重ねられた。
ロフィーは才能ある新人召喚術士であった。魔術を行使するに十分なエーテルを保持し、術式を誰よりも正確にこなすテクニックは同期の者たちより数段階もレベルが上だった。魔術学校を飛び級で卒業したロフィーは第IV軍団に入隊。厳しい訓練を経た後、アルビレオ配下の「術士大隊」に配属された。彼女の任務は新たな魔術の調整と改良であった。ロフィーはボズヤで厳しい現実を知った。その魔術の実験体として多くの野生動物や魔獣、妖異が極めて酷い扱いを受けていたことを知ったのである。
ロフィーは「モノセロス」という一頭の魔獣を、彼女が研究している魔術の実験対象にするよう指示される。「モノセロス」はアンデッドを消し去る「浄化の光」を使う珍しい魔獣である。生息数も少ない貴重な魔獣にもかかわらず、むしろ貴重だからこそ捕らえられ実験対象となった。幾度も厳しい試験を耐えた「モノセロス」だったが、遂に実験による殺処分の許可が出た。ロフィーは自らが創造した魔術が罪深いものであることをあらためて認識した。深い後悔と失望の中、ロフィーは決意する。この魔獣を逃がそう、そして私は帝国を捨てよう……と。
"
14,11,72614,72514,5,"ダボグ・アン・イニヴァシュ","Dabog aan Inivisch","推定34歳。ロスガル族。ボズヤ管区シタデル・ボズヤ出身。
ガレマール帝国第IV軍団「機械化歩兵大隊」所属の特殊兵。

高火力陸戦魔導兵器「ヴィジル」及び新型飛行型魔導アーマー「ガブリエル」の操縦者。これら魔導兵器を操縦するために「最適化」された強化兵がダボグである。
帝国で開発された数多くの魔導兵器がダルマスカ管区バルナインに保管されている。これら魔導兵器は魔導技師長シシニアス指揮の下、更に改造を施され高性能兵器として実戦配備されている。中でも「ヴィジル」や「ガブリエル」は操縦者の物理的操作だけではなく精神操作によって、より素早く、より繊細に機動することが可能だ。だが、その操作には強化兵＝ハイパーチューンドが必要だ。精神感応力を高め、機械と精神をシンクロさせるために強化された特殊な操縦者が必要なのである。
シシニアス曰く、これはまだ実用に向けた試験段階であり、理論的には完成しているが、生身の人間を用いる以上、どんな危険や予想外の問題が発生するか不明である。それ故、来たるべきダルマスカ・レジスタンスとの全面的衝突に備え、ボズヤで試験しておきたい……という計劃であった。こうした性能実験の被験者として選ばれたのがダボグであった。

ダボグは志願兵ではない。それどころか本来は、第IV軍団と戦うレジスタンスの一員である。
15年前、シタデル・ボズヤ蒸発事変で両親や兄弟を失ったダボグはすぐにレジスタンスに参加した。親兄弟の仇を討つために戦ってきたダボグだったが、2年前の作戦で失敗し、帝国兵に捕らえられてしまう。捕虜となったダボグは二度目の脱走を企てた際、城壁から落下、頸椎を複雑骨折してしまう。誰の目から見ても回復は見込めず、もって一週間という死の宣告がなされたダボグ。
第IV軍団では試験的人体実験を禁止していた。あくまでも実用性と安全性が実証できた場合のみ許可するというルールである。だが、この時、死にゆくダボグの命を助けるという名目で試験的な人体実験が秘密裏に進められたのである。シシニアスらは第IV軍団における捕虜の扱いに関する「最低限の人道的配慮を行う」というガブラスが定めた掟を悪用したのだ。
こうして、強化兵として改造されたダボグは新型魔導兵器の操縦者として戦場に舞い戻った。シシニアスらは「最低限の人道的配慮」をさらに重ねた。かつての同胞を殺すという辛い想いをして欲しくないという理由で彼の記憶を消したのである……。
"
15,12,72615,72515,4,"ユンブ・ピル・ポティトゥス","Dyunbu pyr Potitus","24歳。ミコッテ族。ダルマスカ管区ラヴェンナ出身。
ガレマール帝国第IV軍団「術士大隊」所属の選抜兵。

治癒術士であるユンブはその能力を活かして配下の兵と共に戦場で戦う若者だ。
ガレマール帝国内でヴァリス帝が暗殺され、後継者不在により内乱が始まったことをすでに多くの一般兵たちは知っていた。本国の指揮系統が崩壊し、かつての強固な大帝国が崩壊していく……まさかそんなことになるとは露程にも考えたことがなかった。だが、ユンブは違う。誰よりもガブラス軍団長の思想に傾倒していた彼女は、今がまさに好機ではないかと捉えた。帝国の支配下を逃れ、新たな「王国楽土」を作るのであれば今がまさにチャンス。それは旧ランディス共和国の再興でもなければ、ダルマスカやボズヤの復活ではない。新たな国家の樹立である。
帝国崩壊により未来が見えなくなった兵も多い。属州民はより不安であろう。ユンブは、本国に家族を残してきた者たちに対して帝国を抜け出し、この地に集うよう薦めた。不安からレジスタンスに寄り添おうとする者たちには、連中を我々は必ず駆逐するとその決意を語った。
ユンブがこう考えるようになったのは自らの出自である。「ポティトゥス」は帝国支配下の属州で暮らす「市民権を得たミコッテ」には割とよくある名である。彼女は親を失った孤児であった。ストリートチルドレンとして育ったユンブは自らの境遇を嘆く他の子供と違い、いつか市民権を得て、属州民として暮らすことを夢見ていた。そのためには学問が必要だと考え、学校にこっそり侵入し授業を盗み見るのが彼女の日課となっていた。ある日、福祉局に保護されたユンブは他の子と違い読み書きできたことから予備軍養成所の中等教育機関へと送られる。ここでガブラスの思想に触れたユンブは彼の信者となる。ガブラスを敬畏し、ガブラスのために戦うことがこの国の民を豊かにすると盲信したのであった。
治癒術士となったユンブは、今日も戦場で仲間を助けるためその腕を振るう……。
"
16,19,72619,72519,3,"ミーシィヤ・ヴォートヤシュ","Misija Votyasch","29歳。ルガディン族。ボズヤ管区シタデル・ボズヤ出身。
ボズヤ・レジスタンスに潜入した第IV軍団の工作員。

シタデル・ボズヤのスラム街で生まれ育つ。帝国の政策により福祉局を通じて学校へ通うことを許され、学問に励む。成績が優秀だったことから特待生として奨学金の給付を受け、帝都の最高学府に進学。民俗学や史前学などを学ぶ。そのためボズヤの歴史や民族に造詣が深い。

闘神セイブ・ザ・クイーンの復活のためにレジスタンスに「グンヒルドの剣」を復刻させるよう助言したのはミーシィヤである。彼女がレジスタンスを敵に回し第IV軍団に従う理由はふたつ。ひとつはボズヤに残る根深い貧困問題だ。

帝国支配前の小国ボズヤ時代、民の約7割が平均所得の2分の1に満たず、いわゆるスラムで暮らす者は3分の1にも及ぶ。この原因は支配者階級である貴族や大商人たちが富を寡占していることは明白であった。帝国支配後、そうした状態はやや緩和されたが、依然として家を持たないホームレスや親を失ったストリートチルドレンは特にシタデル・ボズヤのような大都市で見受けられた。
ミーシィヤもそうした貧困層に生まれ、スラムで育ったボズヤ人である。幼少期は食事にありつけない日も多く、彼女はゴミの山から少しでも使えそうなものを拾いそれを売るのが日課であった。こうした衣食や教育機会が与えられない極度の貧困状態にある児童を問題視した帝国は福祉局を設置し、児童の救済を進めた。だが、その恩恵に与ることのできた児童は半数にも満たなかった。
ミーシィヤの場合、幸いにも学校に通うことができ、優秀な成績を収めたことから特待生として帝都の大学府へ進学することもできた。だが、ボズヤでは「富める者」がそうした貧困層をまるで社会に害為す者であるかのように扱うのが日常茶飯事であった。面と向かって罵られることは幾度もあったし、物理的なハラスメントを受けたこともある。いつしか彼女は「富める者」を憎むようになっていた。
また、ミーシィヤは最後の女王グンヒルドの血脈であり、その末裔であった。そして女王の悲惨な最期を知っていた。
故に、彼女は「持たざる者」であることと、女王が暗殺されたこと、この二点においてボズヤ社会に対する不信感が根底にあり、「自分はこの社会の一員ではない」という意識が強かったのである。

もうひとつが第IV軍団のイデオロギーである。ガブラス親子は参加する兵に対して求めるのは能力と忠誠心だけだと公言していた。出自を問わず、文化や宗教を問わず、性別を問わず、能力が高く、第IV軍団に対して忠誠を誓うのであれば誰であっても等しく扱う……それがガブラス親子の方針である。これがミーシィヤには魅力的に感じられた。　

そんな心に傷を持つミーシィヤをいったい誰が止められようか……。
"
17,17,72617,72517,5,"ライアン・レム・ヘルソス","Lyon rem Helsos","68歳。ヒューラン族。旧ランディス共和国アンベルク出身。
ガレマール帝国第IV軍団千人隊長。

ガブラス親子二代に仕える勇猛果敢な将。亡きバッシュ･ヴァン・ガブラスと同じランディス共和国出身の戦士。半西紀前のボズヤ侵攻時、十代でありながら百人隊長として任務にあたっていたという。現軍団長ノア・ヴァン・ガブラスを幼少の頃から知っているせいか、未だに「ノア坊」と呼ぶ。

メネニウス配下のボズヤ管区分遣隊に所属。「魔獣大隊」を指揮する。「獣王」の呼び名のとおり、獣使いとして手塩にかけ育てた魔獣と共にレジスタンスと対峙する。
すでに68歳と高齢だが、未だ一騎当千の戦闘能力を誇り、長年の戦場生活で培った用兵術を駆使して襲ってくる。ただし、自ら立案した作戦を無視して単独で出撃することもしばしば。勝つことよりもより強い相手との戦いを好むため、一騎打ちになることも多いようだ。軍略を台無しにする行動を採るせいか上官であるメネニウスから叱責を受けることも。戦闘や戦争が大好きなバリバリの武闘派である。故にメネニウスが好むような謀略・調略の類いが大嫌い。「勇士なら拳で語れ」が口癖。
"
18,18,72618,72518,3,"メネニウス・サス・ラナトゥス","Menenius sas Lanatus","45歳。エレゼン族。ガレマール帝国ガレマルド出身。
ガレマール帝国第IV軍団分遣隊長。

情報武官として密偵を束ね様々な情報を収集し、軍略などを軍団長ガブラスに助言する立場にいる。また、ダルマスカやボズヤなど南方属州での聖遺物探索隊をも指揮しており、古代アラグ帝国やイヴァリース王国など、現在の知識では再現できない科学や魔道を手に入れようとしている。
今回、ボズヤ・レジスタンスの大規模な反撃を受け、ボズヤ管区の分遣隊長としてカストルム･ラクスリトレに赴任した。三個大隊を率いており、具体的には獣王ライアン率いる「魔獣大隊」、妖術士アルビレオ率いる「術士大隊」、直属の魔導兵器で武装する帝国の一般的な「機械化歩兵大隊」である。

ガレマール共和国時代、有力貴族としてその名を知られたラナトゥス家ではあったが、祖父にあたるタイラスが当時独裁官だったソル・ゾス・ガルヴァスの皇帝即位を反対したため追われることになる。タイラスは流浪の末に病死するが、その息子ルーシアスが辺境で戦っていた第IV軍団に拾われる。その後、頭角を現したルーシアスはその実力を買われ、バッシュ・ヴァン・ガブラスの副官のひとりとして活躍をした。ラナトゥス家の再興を願うルーシアスはバッシュの勧めでエレゼン族の没落貴族の娘と婚姻を結ぶ。彼女にはすでに息子がひとりいたが、子のいないルーシアスはそれを養子とした。その息子がメネニウスであった。
現軍団長のノア・ヴァン・ガブラスとは幼い時代からの友人であり、ガブラス親子に対する忠誠心は人一倍強い。そのせいか、汚れ仕事を一手に引き受けており、情報武官としての活動はまさにメネニウスが望む仕事であった。そのやり口は冷徹かつ非情であり、軍団内でも「目的のために手段を選ばぬ男」と評された。だが、その実、すべてはガブラス親子のためになればという考えであり、心の奥底に秘めた想いは熱いものである……。

ガレマール帝国が内乱に突入したことでガブラスは宿願であった帝国からの独立という道を選択。それは帝国からの兵站の補充がなくなることを意味しており、レジスタンスとの戦いが長引けば第IV軍団は不利になる状況であった。だが、メネニウスはガブラスのため、新たな「王国楽土」を築くために、兵の消耗を避け、その上でレジスタンスを混乱に陥れる作戦を立案した。そのひとつが「聖剣セイブ・ザ・クイーン」の伝説であった……。
"
19,16,72616,72516,3,"サドル・レム・アルビレオ","Sadr rem Albeleo","37歳。エレゼン族。エオルゼア・ウルダハ出身。
ガレマール帝国第IV軍団千人隊長。

メネニウス配下のボズヤ管区分遣隊に所属。「術士大隊」を指揮する魔術士である。古代の失われた魔術に傾倒しており、己が魔道の発展と完成のために捕らえた捕虜を実験台として死なせることもしばしば。敵の命に価値がないと考える冷徹な性格。そのため敵だけでなく味方からも「妖術士」と呼ばれる。

ウルダハでは呪術士ギルドに所属したが、その心に秘めた冷酷さにいち早く気付いた当時のギルドマスターのムムエポがアルビレオを危険分子と判断しギルドから追放した。ウルダハを追われたアルビレオはより強力な破壊魔法や召喚魔法を求めて各地を放浪。帝国が支配するダルマスカ管区にたどり着いた際、第IV軍団が幅広く才能を募っていたことから術士部隊の発足を条件に入隊した。第IV軍団に参加後、ガブラスは約束どおり術士部隊をアルビレオに任せ、この15年で多数の魔術士を育成、ついにはエオルゼア諸国と対等に戦える部隊を作ることに成功した。
メネニウスが指揮する聖遺物探索に興味を惹かれたアルビレオはボズヤ・レジスタンスとの戦いに志願した。その際、古代イヴァリースの聖遺物である「聖石」のひとつをこのボズヤに持ち込んでいた……。
"
20,20,72620,72520,3,"グンヒルド","Gunnhildr","古代ボズヤを統べた女王。

氏族同士の終わりなき争いが続く古代ボズヤ、その争いに終止符を打つべく女王を共立することで統一国家が誕生した。女王の名は「グンヒルド」。それは称号であり、女王を継ぐ者に与えられた。
女王は有力氏族の血脈から選出されるわけではない。神事を司る巫士（シャーマン）たちの中からもっとも有能な者が選ばれるという仕組みで、種族は問われない。だが、実際にはロスガル族から選ばれることが多い。これはボズヤ人を構成する人種分布においてロスガル族が多数を占めるためである。

第三星暦末期、アラグ帝国が引き起こした第四霊災が古代ボズヤを襲った。為政者である有力氏族の長や神官たちは聖剣セイブ・ザ・クイーンの力を解放することで難局を乗り切ろうとした。だが、当時、女王グンヒルドはアラグ帝国との争いで傷を負い床に伏せていた。そんな彼女は命を失うことを恐れた。そこで神官やグンヒルドの剣たちは下級巫士であったヴォートヤシュ氏族の若者を女王へと推挙した。それは聖剣の力の解放と共に死ぬ運命にある女王である。「使い捨ての女王」ならば家柄は低く、平民から巫士となった者で十分と判断したのだ。だが、そんなことを露程も知らぬ彼女は聖剣の力を解放し闘神となった。
第四霊災から民を護った女王であったが、神官たちに誤算が生じた。闘神となったあとも女王は人間の姿に戻り、その闘神の力を自在に制御したのである。為政者たちはその力を大いに恐れた。恐れた彼らはグンヒルドの剣を使って女王の暗殺を企てる。使い捨ての「駒」に過ぎないヴォートヤシュ氏族の女王など生かしておけぬ……というわけである。
彼女はだまし討ちに遭い、あえなくその若い命を散らした。だが、その魂（エーテル）の一部が聖剣に取り込まれたことに首謀者たちが気付くことはなかった……。
"
21,0,0,0,0,"","",""
22,0,0,0,0,"","",""
23,0,0,0,0,"","",""
