key,0,1,2,3,4,5,6,7
30,"智力提高III",,"冒险者",0,,0,"",0
31,"技能效果提高II","ui/icon/005000/005186.tex","咒术师",40,,30,"咒术师 黑魔法师",0
32,"火苗","ui/icon/005000/005352.tex","咒术师",42,,0,"咒术师 黑魔法师",0
33,"雷云","ui/icon/005000/005355.tex","咒术师",28,,0,"咒术师 黑魔法师",0
34,"自动三角测量","ui/icon/005000/005451.tex","园艺工",2,,0,"园艺工",0
35,"潜行效果提高",,"冒险者",0,,30,"",0
36,"潜行效果提高II",,"冒险者",0,,40,"",0
37,"潜行效果提高III",,"冒险者",0,,50,"",0
38,"自动矿脉勘探","ui/icon/005000/005426.tex","采矿工",2,,0,"采矿工",0
39,"潜行效果提高",,"冒险者",0,,30,"",0
40,"潜行效果提高II",,"冒险者",0,,40,"",0
41,"潜行效果提高III",,"冒险者",0,,50,"",0
42,"树木低吟","ui/icon/005000/005455.tex","园艺工",11,,0,"园艺工",0
43,"树木低吟II","ui/icon/005000/005456.tex","园艺工",16,,0,"园艺工",0
44,"树木低吟III","ui/icon/005000/005457.tex","园艺工",21,,0,"园艺工",0
45,"树木低吟IV","ui/icon/005000/005458.tex","园艺工",26,,0,"园艺工",0
46,"十二神加护效果提高","ui/icon/005000/005459.tex","园艺工",41,,0,"园艺工",0
47,"十二神加护效果提高II","ui/icon/005000/005460.tex","园艺工",50,,0,"园艺工",0
48,"岩石低吟","ui/icon/005000/005430.tex","采矿工",11,,0,"采矿工",0
49,"岩石低吟II","ui/icon/005000/005431.tex","采矿工",16,,0,"采矿工",0
50,"岩石低吟III","ui/icon/005000/005432.tex","采矿工",21,,0,"采矿工",0
51,"岩石低吟IV","ui/icon/005000/005433.tex","采矿工",26,,0,"采矿工",0
52,"十二神加护效果提高","ui/icon/005000/005434.tex","采矿工",41,,0,"采矿工",0
53,"十二神加护效果提高II","ui/icon/005000/005435.tex","采矿工",50,,0,"采矿工",0
54,"沙海垂钓","ui/icon/005000/005483.tex","捕鱼人",35,,0,"捕鱼人",0
55,"云海垂钓","ui/icon/005000/005484.tex","捕鱼人",45,,0,"捕鱼人",0
56,"潜行效果提高",,"冒险者",0,,30,"",0
57,"潜行效果提高II",,"冒险者",0,,40,"",0
58,"潜行效果提高III",,"冒险者",0,,50,"",0
59,"鱼鹰之眼","ui/icon/005000/005479.tex","捕鱼人",15,,15,"捕鱼人",0
60,"鱼鹰之眼II","ui/icon/005000/005480.tex","捕鱼人",35,,35,"捕鱼人",0
61,"鱼鹰之眼III","ui/icon/005000/005481.tex","捕鱼人",50,,50,"捕鱼人",0
62,"以小钓大效果提高","ui/icon/005000/005482.tex","捕鱼人",40,,0,"捕鱼人",0
63,"以太超流效果提高",,"冒险者",0,,0,"",0
64,"智力提高",,"冒险者",0,,0,"",0
65,"智力提高II",,"冒险者",0,,0,"",0
66,"技能效果提高","ui/icon/005000/005185.tex","秘术师",20,,10,"秘术师 召唤师 学者",0
67,"以太超流效果提高II",,"冒险者",0,,0,"",0
68,"智力提高III",,"冒险者",0,,0,"",0
69,"技能效果提高II","ui/icon/005000/005186.tex","秘术师",40,,30,"秘术师 召唤师 学者",0
70,"以太超流效果提高III",,"冒险者",0,,0,"",0
71,"力量提高","ui/icon/009000/009004.tex","冒险者",2,,5,"",0
72,"最大体力提高","ui/icon/009000/009001.tex","冒险者",3,,10,"",0
73,"命中率提高","ui/icon/009000/009010.tex","冒险者",5,,5,"",0
74,"暴击提高","ui/icon/009000/009012.tex","冒险者",6,,15,"",0
75,"力量提高","ui/icon/009000/009004.tex","冒险者",8,,5,"",0
76,"最大体力提高","ui/icon/009000/009001.tex","冒险者",9,,10,"",0
77,"力量提高","ui/icon/009000/009004.tex","冒险者",2,,5,"",0
78,"最大体力提高","ui/icon/009000/009001.tex","冒险者",3,,5,"",0
79,"命中率提高","ui/icon/009000/009010.tex","冒险者",5,,5,"",0
80,"暴击提高","ui/icon/009000/009012.tex","冒险者",6,,15,"",0
81,"力量提高","ui/icon/009000/009004.tex","冒险者",8,,10,"",0
82,"攻击速度提高","ui/icon/009000/009013.tex","冒险者",9,,-10,"",0
83,"精神提高","ui/icon/009000/009008.tex","冒险者",2,,10,"",0
84,"最大体力提高","ui/icon/009000/009001.tex","冒险者",3,,5,"",0
85,"命中率提高","ui/icon/009000/009010.tex","冒险者",5,,5,"",0
86,"暴击提高","ui/icon/009000/009012.tex","冒险者",6,,15,"",0
87,"精神提高","ui/icon/009000/009008.tex","冒险者",8,,15,"",0
88,"最大体力提高","ui/icon/009000/009001.tex","冒险者",9,,5,"",0
89,"灵巧提高",,"冒险者",0,,0,"",0
90,"下落受伤减轻","ui/icon/005000/005401.tex","双剑师",14,,10,"双剑师  忍者",0
91,"灵巧提高II",,"冒险者",0,,0,"",0
92,"灵巧提高III",,"冒险者",0,,0,"",0
93,"移动速度提高","ui/icon/005000/005403.tex","双剑师",20,,10,"双剑师  忍者",0
94,"妮美雅的加护","ui/icon/005000/005436.tex","采矿工",42,,0,"采矿工",0
95,"岩石低吟V","ui/icon/005000/005437.tex","采矿工",53,"生存之道",0,"采矿工",0
96,"潜行效果提高IV",,"冒险者",0,,54,"",0
97,"潜行效果提高V",,"冒险者",0,,57,"",0
98,"潜行效果提高VI",,"冒险者",0,,60,"",0
99,"妮美雅的加护","ui/icon/005000/005461.tex","园艺工",42,,0,"园艺工",0
100,"树木低吟V","ui/icon/005000/005462.tex","园艺工",53,"连载第一回«开荒之魂永不灭»",0,"园艺工",0
101,"潜行效果提高IV",,"冒险者",0,,54,"",0
102,"潜行效果提高V",,"冒险者",0,,57,"",0
103,"潜行效果提高VI",,"冒险者",0,,60,"",0
104,"鱼鹰之眼IV","ui/icon/005000/005491.tex","捕鱼人",55,,55,"捕鱼人",0
105,"鱼鹰之眼V","ui/icon/005000/005492.tex","捕鱼人",60,,60,"捕鱼人",0
106,"浮岛垂钓","ui/icon/005000/005488.tex","捕鱼人",53,"不打不相识",0,"捕鱼人",0
107,"潜行效果提高IV",,"冒险者",0,,54,"",0
108,"潜行效果提高V",,"冒险者",0,,57,"",0
109,"潜行效果提高VI",,"冒险者",0,,60,"",0
110,"熔岩垂钓","ui/icon/005000/005489.tex","捕鱼人",55,"河流生态大危机",0,"捕鱼人",0
111,"魔泉垂钓","ui/icon/005000/005490.tex","捕鱼人",58,"是美味还是毒药？",0,"捕鱼人",0
112,"耐力提高",,"冒险者",0,,0,"",0
113,"耐力提高II",,"冒险者",0,,0,"",0
114,"耐力提高III",,"冒险者",0,,0,"",0
115,"灵巧提高",,"冒险者",0,,0,"",0
116,"灵巧提高II",,"冒险者",0,,0,"",0
117,"技能伤害提高","ui/icon/006000/006002.tex","机工士",20,,10,"机工士",0
118,"灵巧提高III",,"冒险者",0,,0,"",0
119,"技能伤害提高II","ui/icon/006000/006003.tex","机工士",40,,20,"机工士",0
120,"精神提高",,"冒险者",0,,0,"",0
121,"精神提高II",,"冒险者",0,,0,"",0
122,"技能效果提高","ui/icon/006000/006102.tex","占星术士",20,,10,"占星术士",0
123,"精神提高III",,"冒险者",0,,0,"",0
124,"吉星效果提高","ui/icon/006000/006105.tex","占星术士",36,,15,"占星术士",0
125,"技能效果提高II","ui/icon/006000/006103.tex","占星术士",40,,30,"占星术士",0
126,"潜行效果提高VII",,"冒险者",0,,64,"",0
127,"潜行效果提高VIII",,"冒险者",0,,67,"",0
128,"潜行效果提高IX",,"冒险者",0,,70,"",0
129,"潜行效果提高VII",,"冒险者",0,,64,"",0
130,"潜行效果提高VIII",,"冒险者",0,,67,"",0
131,"潜行效果提高IX",,"冒险者",0,,70,"",0
132,"潜行效果提高VII",,"冒险者",0,,64,"",0
133,"潜行效果提高VIII",,"冒险者",0,,67,"",0
134,"潜行效果提高IX",,"冒险者",0,,70,"",0
135,"盐湖垂钓","ui/icon/005000/005499.tex","捕鱼人",68,,0,"捕鱼人",0
136,"鱼鹰之眼VI","ui/icon/005000/005493.tex","捕鱼人",65,,65,"捕鱼人",0
137,"鱼鹰之眼VII","ui/icon/005000/005494.tex","捕鱼人",70,,70,"捕鱼人",0
138,"品质精查","ui/icon/006000/006976.tex","刻木匠",63,"监督者",2,"刻木匠",0
139,"品质精查","ui/icon/006000/006976.tex","锻铁匠",63,"雪花的比试",2,"锻铁匠",0
140,"品质精查","ui/icon/006000/006976.tex","铸甲匠",63,"东方的工匠",2,"铸甲匠",0
141,"品质精查","ui/icon/006000/006976.tex","雕金匠",63,"王冠宝石工房成立",2,"雕金匠",0
142,"品质精查","ui/icon/006000/006976.tex","制革匠",63,"初次制作标本",2,"制革匠",0
143,"品质精查","ui/icon/006000/006976.tex","裁衣匠",63,"艾欧泽亚的礼服",2,"裁衣匠",0
144,"品质精查","ui/icon/006000/006976.tex","炼金术士",63,"禁忌之刃",2,"炼金术士",0
145,"品质精查","ui/icon/006000/006976.tex","烹调师",63,"米的味道",2,"烹调师",0
146,"魔匠的闪念",,"冒险者",0,,0,"",0
147,"魔匠的闪念",,"冒险者",0,,0,"",0
148,"魔匠的闪念",,"冒险者",0,,0,"",0
149,"魔匠的闪念",,"冒险者",0,,0,"",0
150,"魔匠的闪念",,"冒险者",0,,0,"",0
151,"魔匠的闪念",,"冒险者",0,,0,"",0
152,"魔匠的闪念",,"冒险者",0,,0,"",0
153,"魔匠的闪念",,"冒险者",0,,0,"",0
154,"自动鱼群测定","ui/icon/006000/006952.tex","捕鱼人",61,"刺鱼的方法",0,"捕鱼人",0
155,"鱼群低吟","ui/icon/006000/006951.tex","捕鱼人",63,"刺鱼的方法",0,"捕鱼人",0
156,"保护效果提高","ui/icon/005000/005209.tex","冒险者",0,,-20,"",0
157,"战嚎效果提高","ui/icon/005000/005259.tex","战士",66,,0,"战士",0
158,"暗血","ui/icon/006000/006059.tex","暗黑骑士",62,,0,"暗黑骑士",0
159,"暗血II","ui/icon/006000/006060.tex","暗黑骑士",66,,0,"暗黑骑士",0
160,"斗气积累提高","ui/icon/005000/005234.tex","武僧",62,,50,"武僧",0
161,"罗刹冲精通","ui/icon/005000/005235.tex","武僧",66,,2,"武僧",0
162,"长枪精通","ui/icon/005000/005284.tex","龙骑士",64,,0,"龙骑士",0
163,"红莲龙血","ui/icon/005000/005285.tex","龙骑士",70,"红血之龙骑士",0,"龙骑士",0
164,"毒刃",,"冒险者",0,,0,"",0
165,"集气法","ui/icon/005000/005411.tex","忍者",62,,6,"忍者",0
166,"缩地效果提高","ui/icon/005000/005412.tex","忍者",64,,0,"忍者",0
167,"夺取效果提高","ui/icon/005000/005413.tex","忍者",66,,0,"忍者",0
168,"咬蚀精通","ui/icon/005000/005309.tex","吟游诗人",64,,0,"吟游诗人",0
169,"九天连箭效果提高","ui/icon/005000/005310.tex","吟游诗人",68,,0,"吟游诗人",0
170,"枪弹精通",,"冒险者",0,,0,"",0
171,"闪雷精通","ui/icon/005000/005357.tex","黑魔法师",45,"劝诱的迷雾，阴沉的门扉",0,"黑魔法师",0
172,"闪雷精通II","ui/icon/005000/005358.tex","黑魔法师",64,,0,"黑魔法师",0
173,"灵极心效果提高","ui/icon/005000/005359.tex","黑魔法师",68,,-34,"黑魔法师",0
174,"天语效果提高","ui/icon/005000/005360.tex","黑魔法师",70,"通向未来的记忆",5,"黑魔法师",0
175,"毒菌精通","ui/icon/005000/005376.tex","秘术师",26,,0,"秘术师 召唤师",0
176,"毁坏效果提高","ui/icon/005000/005377.tex","召唤师",62,,0,"召唤师",0
177,"毒菌精通II","ui/icon/005000/005378.tex","召唤师",66,,0,"召唤师",0
178,"龙神附体效果提高","ui/icon/005000/005380.tex","召唤师",70,"召唤师的使命",0,"召唤师",0
179,"飞石精通","ui/icon/005000/005333.tex","幻术师",18,,0,"幻术师 白魔法师",0
180,"疾风精通","ui/icon/005000/005334.tex","幻术师",46,,0,"幻术师 白魔法师",0
181,"飞石精通II","ui/icon/005000/005336.tex","白魔法师",54,"收集龙尸的女性",0,"白魔法师",0
182,"飞石精通III","ui/icon/005000/005337.tex","白魔法师",64,,0,"白魔法师",0
183,"神秘百合II","ui/icon/005000/005338.tex","冒险者",0,,20,"",0
184,"炎法精通II","ui/icon/005000/005392.tex","学者",64,,0,"学者",0
185,"以太超流复唱时间缩短",,"冒险者",0,,100,"",0
186,"烧灼精通","ui/icon/006000/006109.tex","占星术士",46,,0,"占星术士",0
187,"凶星精通","ui/icon/006000/006110.tex","占星术士",54,"交织的命运",0,"占星术士",0
188,"凶星精通II","ui/icon/006000/006111.tex","占星术士",64,,0,"占星术士",0
189,"光速效果提高","ui/icon/006000/006101.tex","占星术士",68,,-300,"占星术士",0
190,"自动登山者之感",,"冒险者",0,,60,"",0
191,"自动开拓者之手",,"冒险者",0,,60,"",0
192,"采集力恢复量提高","ui/icon/005000/005444.tex","采矿工",70,"团结一心",1,"采矿工",0
193,"采集力恢复量提高","ui/icon/005000/005469.tex","园艺工",70,"她和她的菜园",1,"园艺工",0
194,"采集力恢复量提高","ui/icon/005000/005498.tex","捕鱼人",70,"意外的收获",1,"捕鱼人",0
195,"摇荡效果提高","ui/icon/006000/006201.tex","赤魔法师",62,,0,"赤魔法师",0
196,"神秘百合","ui/icon/005000/005335.tex","白魔法师",52,"踏上净化之旅",20,"白魔法师",0
197,"智力提高",,"冒险者",0,,0,"",0
198,"智力提高II",,"冒险者",0,,0,"",0
199,"智力提高III",,"冒险者",0,,0,"",0
200,"技能效果提高","ui/icon/005000/005185.tex","赤魔法师",20,,10,"赤魔法师",0
201,"技能效果提高II","ui/icon/005000/005186.tex","赤魔法师",40,,30,"赤魔法师",0
202,"力量提高",,"冒险者",0,,0,"",0
203,"力量提高II",,"冒险者",0,,0,"",0
204,"力量提高III",,"冒险者",0,,0,"",0
205,"毒刃II",,"冒险者",0,,0,"",0
206,"震荡效果提高",,"冒险者",0,,0,"",0
207,"神圣魔法精通","ui/icon/005000/005210.tex","骑士",64,,-50,"骑士",0
208,"剑气精通II","ui/icon/006000/006151.tex","武士",62,,5,"武士",0
209,"忠义精通","ui/icon/005000/005211.tex","骑士",35,"敬仰的背影",0,"骑士",0
210,"精神提高",,"冒险者",0,,0,"",0
211,"精神提高II",,"冒险者",0,,0,"",0
212,"精神提高III",,"冒险者",0,,0,"",0
213,"内力迸发效果提高","ui/icon/005000/005379.tex","召唤师",68,,-600,"召唤师",0
214,"炎法精通","ui/icon/005000/005394.tex","学者",54,"魔法城邦玛哈的阴谋",0,"学者",0
215,"剑气精通","ui/icon/006000/006152.tex","武士",52,,0,"武士",0
216,"连续咏唱","ui/icon/006000/006203.tex","赤魔法师",1,,0,"赤魔法师",0
217,"毁灭精通","ui/icon/005000/005395.tex","召唤师",54,"追寻真相",0,"召唤师",0
218,"狂暴精通","ui/icon/005000/005260.tex","战士",70,"燃烧吧高吉",0,"战士",0
219,"学习","ui/icon/006000/006251.tex","青魔法师",1,,0,"青魔法师",0
220,"技能效果提高","ui/icon/005000/005185.tex","青魔法师",10,,10,"青魔法师",0
221,"技能效果提高II","ui/icon/005000/005186.tex","青魔法师",20,,20,"青魔法师",0
222,"技能效果提高III","ui/icon/005000/005187.tex","青魔法师",30,,30,"青魔法师",0
223,"技能效果提高IV","ui/icon/005000/005188.tex","青魔法师",40,,40,"青魔法师",0
224,"技能效果提高V","ui/icon/005000/005189.tex","青魔法师",50,,50,"青魔法师",0
225,"潜行效果提高X",,"冒险者",0,,74,"",0
226,"潜行效果提高XI",,"冒险者",0,,77,"",0
227,"潜行效果提高XII",,"冒险者",0,,80,"",0
228,"潜行效果提高X",,"冒险者",0,,74,"",0
229,"潜行效果提高XI",,"冒险者",0,,77,"",0
230,"潜行效果提高XII",,"冒险者",0,,80,"",0
231,"潜行效果提高X",,"冒险者",0,,74,"",0
232,"潜行效果提高XI",,"冒险者",0,,77,"",0
233,"潜行效果提高XII",,"冒险者",0,,80,"",0
234,"鱼鹰之眼VIII","ui/icon/006000/006953.tex","捕鱼人",75,,75,"捕鱼人",0
235,"鱼鹰之眼IX","ui/icon/006000/006954.tex","捕鱼人",80,,80,"捕鱼人",0
236,"采集力恢复量提高II","ui/icon/005000/005449.tex","采矿工",80,,2,"采矿工",0
237,"采集力恢复量提高II","ui/icon/005000/005474.tex","园艺工",80,,2,"园艺工",0
238,"采集力恢复量提高II","ui/icon/006000/006958.tex","捕鱼人",80,,2,"捕鱼人",0
239,"",,"冒险者",0,,0,"",0
240,"",,"冒险者",0,,0,"",0
241,"",,"冒险者",0,,0,"",0
242,"",,"冒险者",0,,0,"",0
243,"",,"冒险者",0,,0,"",0
244,"",,"冒险者",0,,0,"",0
245,"斗气积累提高II","ui/icon/005000/005238.tex","武僧",74,,70,"武僧",0
246,"骑士精神","ui/icon/005000/005212.tex","骑士",58,,0,"骑士",0
247,"长枪精通II","ui/icon/005000/005288.tex","龙骑士",76,,0,"龙骑士",0
248,"",,"冒险者",0,,0,"",0
249,"兽魂","ui/icon/005000/005261.tex","战士",35,,0,"战士",0
250,"生杀予夺效果提高","ui/icon/005000/005414.tex","忍者",76,,0,"忍者",0
251,"技能伤害提高","ui/icon/006000/006351.tex","舞者",50,,10,"舞者",0
252,"幻扇","ui/icon/006000/006352.tex","舞者",30,,0,"舞者",0
253,"技能伤害提高II","ui/icon/006000/006353.tex","舞者",60,,20,"舞者",0
254,"前冲步效果提高","ui/icon/006000/006354.tex","舞者",68,,2,"舞者",0
255,"伶俐","ui/icon/006000/006355.tex","舞者",76,,0,"舞者",0
256,"前冲步效果提高II","ui/icon/006000/006356.tex","舞者",78,,3,"舞者",0
257,"晶壤装填","ui/icon/006000/006301.tex","绝枪战士",30,,0,"绝枪战士",0
258,"残暴弹效果提高","ui/icon/006000/006302.tex","绝枪战士",52,,0,"绝枪战士",0
259,"危险领域效果提高","ui/icon/006000/006303.tex","绝枪战士",80,,0,"绝枪战士",0
260,"战女神之怒精通","ui/icon/005000/005213.tex","骑士",60,"真正的骑士",0,"骑士",0
261,"日珥斩效果提高","ui/icon/005000/005214.tex","骑士",66,,0,"骑士",0
262,"盾阵效果提高","ui/icon/005000/005215.tex","骑士",74,,0,"骑士",0
263,"安魂祈祷效果提高","ui/icon/005000/005216.tex","骑士",78,,0,"骑士",0
264,"忠义之剑","ui/icon/005000/005217.tex","骑士",76,,0,"骑士",0
265,"原初之魂精通","ui/icon/005000/005262.tex","战士",54,"追寻上古英雄",0,"战士",0
266,"钢铁旋风精通","ui/icon/005000/005263.tex","战士",60,"为保护一切的乱击",0,"战士",0
267,"原初的混沌","ui/icon/005000/005264.tex","战士",72,,0,"战士",0
268,"兽魂精通","ui/icon/005000/005265.tex","战士",74,,0,"战士",0
269,"战栗效果提高","ui/icon/005000/005258.tex","战士",78,,0,"战士",0
270,"",,"冒险者",0,,0,"",0
271,"暗黑精通","ui/icon/006000/006062.tex","暗黑骑士",74,,0,"暗黑骑士",0
272,"跳斩效果提高","ui/icon/006000/006063.tex","暗黑骑士",78,,2,"暗黑骑士",0
273,"疾风极意","ui/icon/005000/005236.tex","武僧",76,,0,"武僧",0
274,"红莲体势效果提高","ui/icon/005000/005237.tex","武僧",72,,0,"武僧",0
275,"跳跃精通","ui/icon/005000/005286.tex","龙骑士",74,,0,"龙骑士",0
276,"龙血精通","ui/icon/005000/005287.tex","龙骑士",78,,0,"龙骑士",0
277,"居合术效果提高","ui/icon/006000/006153.tex","武士",74,,0,"武士",0
278,"阵风士风效果提高","ui/icon/006000/006154.tex","武士",78,,0,"武士",0
279,"缩地效果提高II","ui/icon/005000/005415.tex","忍者",74,,2,"忍者",0
280,"集气法II","ui/icon/005000/005416.tex","忍者",78,,0,"忍者",0
281,"",,"冒险者",0,,0,"",0
282,"直线射击精通","ui/icon/005000/005311.tex","吟游诗人",70,"和平颂歌",0,"吟游诗人",0
283,"连珠箭效果提高","ui/icon/005000/005304.tex","吟游诗人",74,,0,"吟游诗人",0
284,"咬蚀精通II","ui/icon/005000/005312.tex","吟游诗人",76,,0,"吟游诗人",0
285,"强力射击精通","ui/icon/005000/005313.tex","吟游诗人",76,,0,"吟游诗人",0
286,"军神的赞美歌效果提高","ui/icon/005000/005314.tex","吟游诗人",78,,0,"吟游诗人",0
287,"灵魂之声","ui/icon/005000/005315.tex","吟游诗人",80,,0,"吟游诗人",0
288,"分裂弹精通","ui/icon/006000/006010.tex","机工士",54,"漂泊！枪手的真心",0,"机工士",0
289,"独头弹精通","ui/icon/006000/006011.tex","机工士",60,"瞄准！我们的未来",0,"机工士",0
290,"狙击弹精通","ui/icon/006000/006012.tex","机工士",64,,0,"机工士",0
291,"热弹精通","ui/icon/006000/006016.tex","机工士",76,,0,"机工士",0
292,"积蓄技能效果提高","ui/icon/006000/006013.tex","机工士",74,,3,"机工士",0
293,"野火效果提高","ui/icon/006000/006014.tex","机工士",78,,0,"机工士",0
294,"升变","ui/icon/006000/006015.tex","机工士",80,,0,"机工士",0
295,"玄冰效果提高","ui/icon/005000/005361.tex","黑魔法师",68,,0,"黑魔法师",0
296,"极性精通","ui/icon/005000/005362.tex","黑魔法师",72,,0,"黑魔法师",0
297,"通晓效果提高","ui/icon/005000/005363.tex","黑魔法师",80,,0,"黑魔法师",0
298,"龙神附体效果提高II","ui/icon/005000/005676.tex","召唤师",72,,0,"召唤师",0
299,"灵攻效果提高","ui/icon/005000/005677.tex","召唤师",74,,0,"召唤师",0
300,"三重灾祸效果提高","ui/icon/005000/005678.tex","冒险者",0,,0,"",0
301,"灾祸效果提高","ui/icon/005000/005679.tex","召唤师",78,,0,"召唤师",0
302,"不死鸟附体效果提高","ui/icon/005000/005680.tex","召唤师",80,,0,"召唤师",0
303,"散碎精通","ui/icon/006000/006207.tex","赤魔法师",66,,0,"赤魔法师",0
304,"移转效果提高","ui/icon/006000/006204.tex","赤魔法师",72,,0,"赤魔法师",0
305,"倍增效果提高","ui/icon/006000/006205.tex","赤魔法师",74,,-100,"赤魔法师",0
306,"六分反击效果提高","ui/icon/006000/006206.tex","赤魔法师",78,,-100,"赤魔法师",0
307,"疾风精通II","ui/icon/005000/005339.tex","白魔法师",72,,0,"白魔法师",0
308,"飞石精通IV","ui/icon/005000/005340.tex","白魔法师",72,,0,"白魔法师",0
309,"安慰之心效果提高","ui/icon/005000/005341.tex","白魔法师",74,,0,"白魔法师",0
310,"庇护所效果提高","ui/icon/005000/005342.tex","白魔法师",78,,0,"白魔法师",0
311,"毒菌精通II","ui/icon/005000/005701.tex","学者",72,,0,"学者",0
312,"炎法精通III","ui/icon/005000/005702.tex","学者",72,,0,"学者",0
313,"野战治疗阵效果提高","ui/icon/005000/005703.tex","学者",78,,0,"学者",0
314,"烧灼精通II","ui/icon/006000/006112.tex","占星术士",72,,0,"占星术士",0
315,"凶星精通III","ui/icon/006000/006113.tex","占星术士",72,,0,"占星术士",0
316,"先天禀赋效果提高","ui/icon/006000/006114.tex","占星术士",78,,2,"占星术士",0
317,"防护精通","ui/icon/005000/005190.tex","剑术师",1,,-20,"剑术师 骑士",0
318,"防护精通","ui/icon/005000/005190.tex","斧术师",1,,-20,"斧术师 战士",0
319,"防护精通","ui/icon/005000/005190.tex","暗黑骑士",1,,-20,"暗黑骑士",0
320,"防护精通","ui/icon/005000/005190.tex","绝枪战士",1,,-20,"绝枪战士",0
321,"激情咏唱效果提高","ui/icon/005000/005364.tex","黑魔法师",74,,-300,"黑魔法师",0
322,"天语效果提高II","ui/icon/005000/005365.tex","黑魔法师",78,,10,"黑魔法师",0
323,"",,"冒险者",0,,0,"",0
324,"毒菌精通","ui/icon/005000/005376.tex","学者",26,,0,"学者",0
325,"自动山岳之相","ui/icon/005000/005427.tex","采矿工",60,,0,"采矿工",0
326,"自动丛林之相","ui/icon/005000/005452.tex","园艺工",60,,0,"园艺工",0
327,"自动海洋之相","ui/icon/005000/005476.tex","捕鱼人",70,"刺鱼的方法",0,"捕鱼人",0
328,"自动隐行","ui/icon/005000/005428.tex","采矿工",27,,0,"采矿工",0
329,"自动隐行","ui/icon/005000/005453.tex","园艺工",27,,0,"园艺工",0
330,"自动隐行","ui/icon/005000/005477.tex","捕鱼人",27,,0,"捕鱼人",0
331,"十二神加护效果提高III","ui/icon/005000/005440.tex","采矿工",71,,0,"采矿工",0
332,"十二神加护效果提高III","ui/icon/005000/005465.tex","园艺工",71,,0,"园艺工",0
333,"高产精通","ui/icon/005000/005429.tex","采矿工",68,"最技研的改变",0,"采矿工",0
334,"发掘精通","ui/icon/005000/005438.tex","采矿工",63,"物理还是魔法",0,"采矿工",0
335,"直觉甄别精通","ui/icon/005000/005439.tex","采矿工",61,"一流工匠的新工作",0,"采矿工",0
336,"丰收精通","ui/icon/005000/005454.tex","园艺工",68,"白色的灾难",0,"园艺工",0
337,"转变精通","ui/icon/005000/005463.tex","园艺工",63,"野生的力量",0,"园艺工",0
338,"直觉甄别精通","ui/icon/005000/005464.tex","园艺工",61,"一流工匠的新工作",0,"园艺工",0
339,"制作精通","ui/icon/006000/006979.tex","刻木匠",31,,0,"刻木匠",0
340,"制作精通","ui/icon/006000/006980.tex","锻铁匠",31,,0,"锻铁匠",0
341,"制作精通","ui/icon/006000/006981.tex","铸甲匠",31,,0,"铸甲匠",0
342,"制作精通","ui/icon/006000/006982.tex","雕金匠",31,,0,"雕金匠",0
343,"制作精通","ui/icon/006000/006983.tex","制革匠",31,,0,"制革匠",0
344,"制作精通","ui/icon/006000/006984.tex","裁衣匠",31,,0,"裁衣匠",0
345,"制作精通","ui/icon/006000/006985.tex","炼金术士",31,,0,"炼金术士",0
346,"制作精通","ui/icon/006000/006986.tex","烹调师",31,,0,"烹调师",0
347,"高速制作精通","ui/icon/006000/006978.tex","刻木匠",63,,0,"刻木匠",0
